RA,DEC
28.988679441874535,85.40615787831065
31.181470795832134,-73.1354057960078
35.429297784328554,57.30824957877414
37.1894460408042,59.971471986902266
38.197411720302846,61.60487423025037
41.39867893016004,-0.10518192690497805
44.07795158019244,0.9430406690471966
45.51924597888654,-0.23231612135994753
45.78111251472757,0.4175790334145206
46.00752940823392,-1.4695067829784618
46.25756458289291,0.41396054416442946
47.02511669836406,79.8472876445893
48.22214156793386,0.7481057661144298
48.60821009647553,-0.5518192721312869
48.9404969575626,1.422446397147826
49.01726374807495,-0.04651507282767831
49.21249244411419,-0.9435087490678286
49.6498427763572,-0.7906438031356123
49.68934160345641,-0.04945234004901877
50.09243241001567,-0.8941406635616628
50.506849934341474,-0.3425229625203158
50.57897548086739,78.76743261395073
50.733965224623276,79.59785191433613
51.163342964218664,80.53465547401645
51.51410267704774,45.752251794386865
52.01865678898325,7.391532354346997
52.30006928436363,45.73636656101317
52.331635392022896,-7.031471951830569
52.3446061514307,47.11147817772255
52.44509565290715,45.35231634169412
52.48760525156487,-0.9042173339872092
52.506836683677335,-6.9134024842007635
52.71926558541136,45.7883515773144
52.80958410590302,-7.388506916875468
52.85122851305492,46.33596271965861
53.15745422793223,47.27516209764646
53.16714617864665,45.59216159424228
53.18711027968665,46.394127769839145
53.22477647311656,80.78781584370543
53.25790043619631,-5.226777954314936
53.268946102022156,46.763912156921734
53.36492756533803,0.11965132720839246
53.63055731770366,-5.917640820729686
53.694858265526925,-7.505350513693649
53.81234093328881,46.12319302588713
53.960474873405,-5.511069598581423
54.03545229931471,-5.968240303952157
54.15125786458325,44.97101043019182
54.15561285275271,45.88928211411132
54.17606963832683,44.82010368199002
54.4995070743634,45.72234398532229
54.50436148155969,46.053766161823205
54.72629993364118,46.395769564638
54.78765999103602,45.017259353027555
54.80283158044659,47.11059984408851
54.858816880076844,45.413571691854905
54.91849381049981,32.33476677344247
55.24081930289536,31.3015865386727
56.14857292127218,0.7505408754662045
56.263748777928555,23.839215657905118
57.4747026406246,79.54399957111676
57.732028278219154,55.348182003620856
58.372369117130084,67.99923568767058
58.426204092881,80.03483670516711
60.32764761211524,79.81666963201256
61.25880562738734,-6.376911625234723
61.66305121226528,-7.07507002245056
62.6275342961871,52.84510788875617
64.69124504283447,56.069655385812545
68.38614255738693,-75.30662009508718
69.95338976898135,-75.24343588318337
70.31778491553878,58.92650970625534
71.09529525517405,-75.40177820509717
71.1727434207433,62.361503449065054
71.58582540594342,-75.67698127236284
72.67855840465714,57.89827562852838
74.99299617464258,62.92051220401125
75.32248096046769,23.19892587420253
77.66130737781278,24.913168881700724
77.7151416414276,25.221793879625316
77.82013429029641,-40.34486461563763
77.8590534032823,24.173295637544097
77.9045061610004,24.387907965846168
77.93753118534869,-40.07251021174237
77.9704646319115,25.128337207046787
78.12691223314623,25.270062353976986
78.19749654727312,-40.48457084103026
78.28105708208724,-40.50878467020574
78.33074347158542,23.77157206395804
78.39009132257108,25.054878261571837
78.49791811729663,23.361849128891336
78.51159063213561,25.029347845665928
78.5200491224118,25.773555931106632
78.65944176413954,24.378535918382187
78.74476633762134,25.268794728782343
78.89557516730711,-40.624734709579734
78.93636600815475,-72.35077996488015
78.9573353165524,-39.97816609847235
79.15887405363833,25.010532566946463
79.17974302549032,23.13044313912926
79.21157348490479,-72.59229054166288
79.25079147101097,23.9693707687492
79.2938087439945,23.511070223614315
79.37426001759982,24.744425027610923
79.41550233704957,25.61726043626934
79.42824729395379,23.961031600814476
79.69000688195443,25.496017024860535
79.81227027189121,23.732612229725476
79.96452420403732,-72.6358503129846
80.10419796684803,-73.30900604823081
80.22474279091807,-72.99674519537633
80.33917210680376,-72.37271065541925
80.43519119036465,24.399322370782716
80.68259793199273,43.01180097823714
80.74240279221257,-72.20557792833407
80.76723660984904,24.426140532333232
81.30956452974188,-23.739801180055807
81.74089154856526,-24.766968494666795
81.82165743385383,-73.35363433497518
81.84939160742806,12.778658133413611
81.94392209870817,-72.52226788136528
82.35948951075086,35.91861423527553
83.61787949792223,-6.173541761180933
84.01152313662196,10.094107951835205
84.24162144822687,9.892184205758177
84.81276453928173,46.22018577072432
86.45713710745821,30.1461759901744
86.68491196766372,27.705107323895227
87.47744534934478,28.140245603083212
87.67982223707543,28.14554022003314
93.60664470335502,33.22960360682952
94.55236449019512,31.803898349932197
94.74237905465988,40.03796314961497
95.02937875821034,-0.6228275392378575
95.12679164809957,-1.495947162467519
95.34680444371233,17.030054530625407
95.9856375552545,-74.99538610353108
97.34945926168848,-31.752997460764405
97.6778354308821,-30.952983322149052
97.7591961406635,-70.77899287810806
97.80576575428648,-31.50559150594167
97.93101729588838,-31.042868897906015
98.33890094604504,-31.296223585366313
98.79173769665762,4.154811942894087
99.0783208602705,4.612456866744217
99.60835671861997,-69.91539923353761
102.01480390165855,3.215422762940908
102.061028985572,-4.367604453152509
102.12511968034758,-4.862629348756647
102.16367762418476,-5.3447574766971835
102.17301500611379,2.261293722836422
102.32300904927901,-5.530630840576388
102.43830594122946,-5.528820403657562
102.57129444952191,-5.794880302554494
102.6844160145549,-3.1991876313385075
102.72294509155232,-4.293940538137818
102.80054833498986,-5.162034938829004
102.8211420070418,-4.887695321376954
103.06395000444672,-5.550166409108044
103.140294288587,-5.486652722713469
105.57153476188081,5.2859098018052615
107.63207862377823,7.216245167201199
108.03530685751812,5.293506613752446
112.0006018301987,24.04028030972563
112.08826700702588,22.546341985423872
112.11514958211714,22.427988388258033
112.14837029936919,22.2471950356552
113.97070367588721,21.596696332782916
114.20006199714375,18.094861977953574
114.34699480381595,29.11566809850515
114.36366661456405,22.842029873549357
114.51999909476557,20.27791322863936
114.57963474485685,22.857073812586922
115.01752823713795,28.171273172630436
115.42789191494269,21.602537224174426
115.48460862107989,27.897882408377434
116.15219493106508,32.10364140630245
117.28430491920555,48.84758176271778
117.3160795592192,66.91460770790883
118.12551925029184,26.802579101471842
119.21013214869977,66.20052134025262
119.87366691778259,29.877646614349707
120.30325403514907,27.218176209953228
120.34055836853614,40.731797167843204
120.86894551028487,28.821830485968395
121.25228070613133,31.48402949879938
121.58491419297007,27.89444764650728
121.71892390388098,24.826074113042537
121.76786980915027,29.417587302885238
121.90005832181126,21.778778628289928
122.35580992479734,52.037548695174884
122.4433397532231,-33.28907333436922
122.60239767065428,32.69452189111723
122.71418951342241,32.306892594435276
122.79843082268334,32.918014980769875
122.85032762167398,32.86157114313282
123.02344848102386,33.62069751867615
123.41597734764629,28.51191161165149
123.50771587117158,30.751038341084513
123.97021869039595,50.7855199885558
124.02054116108823,28.981748880390587
125.50724338101011,0.35621877135404956
125.56121751713039,1.2071096962661547
125.72297231674987,1.3589294112852126
125.86364907592696,-1.1272166063455484
126.61914179166217,0.16579072652703242
126.87135293809676,0.47101543983445704
127.45998918116548,0.2501649414920604
130.6337827437132,11.122802585635654
130.69051873207346,11.596588631800078
130.73432857007592,11.4662699094176
131.59401272227402,10.938763144081546
131.9475520693419,12.814972857518459
132.01191911333478,11.964705338687224
132.01807754864438,11.305980271893823
132.1457267962014,12.612318321207523
132.2103864606879,11.567221779773623
132.23286584419242,12.161909489398495
132.35375788676546,11.734899105966942
132.43705431489863,11.698931133633016
132.44851274589277,12.739988983321043
132.5001686676182,11.242436728322678
132.67852111551983,12.193616978931942
132.75541951003228,11.699664050659594
132.78705068515455,11.81052353090236
132.79034512557976,11.986014159724673
132.79898217738938,11.833847944122198
132.80559661657804,11.861147062379047
132.81779812770813,11.742470634698273
132.84901200565852,11.830359755856616
132.94753950601392,11.786014228342244
132.97117073667016,11.681566713721873
133.46113866924793,10.49261992278686
137.71178453010648,22.30153963876452
137.79917564015525,21.709162986380292
138.14106953566775,23.130911448718283
138.39008183884246,23.60913821216504
138.71612626692382,21.170703088405542
139.1875174941419,23.02012311223307
139.30482155209793,21.569348219015
139.66505230822,22.038401400114836
140.31353520852903,22.546154956805786
140.37939973749207,27.025618704488256
140.61922984976073,33.72766319336543
140.98673637029586,26.859576087462152
141.14169997618734,28.527113415194364
141.15389786912,47.24939965116792
141.73763847462007,28.914062790054487
141.89630893049187,48.83351428290147
141.96586351995558,49.305786268853545
142.01714399536073,27.429390834115715
142.2631932748671,27.534630324829287
142.40163301095876,46.81919386628139
142.40832957455527,46.584784045982694
142.59759625245567,48.8042689404354
142.61162283077076,28.094017331457316
142.61247094675534,49.171361721447944
142.86270762355053,28.453628543145655
142.9897677147421,56.46464862087086
143.00561509194375,54.60882334972372
143.0389204157408,46.66943390344535
143.2233279707404,54.389290406906284
143.36760139862918,46.95887527940283
143.70311076418568,56.35546002308961
144.15816817842338,55.25641438896491
144.23093894380756,48.465052239847495
145.19801798240056,55.78111706652268
145.7278309932458,38.87263268004453
145.85132478390946,39.02723218960074
145.9799841055888,37.60239600794924
146.39144414893246,37.02730550100292
146.40318253712124,37.36761057567128
147.4402553891309,37.356147012937555
147.45663271260756,38.47636093635981
147.50705282109777,36.810179082889235
147.55649258004573,38.81558332261963
147.74470929369622,39.00450983334448
148.1315954764169,38.65081890929762
148.6761760258428,38.655427267281546
149.08817874429445,38.12498498138449
150.81032562147178,25.71009880524164
150.9067152554476,26.742218814776948
151.68124171517258,26.537416063998847
152.0797552004087,26.969577147992634
152.08934387959764,25.118366008306324
152.90631926990466,27.071260350126188
152.9636999094272,25.95854354975986
153.14961825589592,25.629717778251727
155.21015846338315,14.477243802019164
157.09273634340863,15.223104394918716
157.21880247907131,14.22356025892788
157.69325674679394,15.152113509282879
158.21523264778267,42.91787038187797
158.2680214274822,39.65466147591908
158.66169099254216,42.77198915855454
158.81935437900518,25.890959196514917
158.8662608321322,25.20971420579046
159.0261692207879,23.476423177813366
159.07745783088762,26.078363350851813
159.3170887461631,23.44982931228977
159.48413358370001,24.680957119170003
159.4883738865938,24.79132889170059
159.5307160295375,40.437210122212974
159.5418437804684,38.66276880914878
159.56621081312966,38.31786626007502
160.04395888664106,23.66670732256928
160.2596236639302,24.91163772314113
160.3103357449875,23.845379281524828
160.57480003090595,25.53484141870232
160.89938985477596,39.85443222083296
161.78371781286586,-3.0029744688268747
161.9540942871469,48.25449469259158
162.25213903151592,49.54451477704151
162.5875904274928,-2.282368212241418
162.66139674341898,-2.9739058777806933
162.74441468741014,48.19848641488946
162.92871233474037,47.86041949656223
163.19703236758792,48.842223288384986
163.3754921232783,44.963752199953944
163.38170195904053,49.86221483211726
163.73896813930145,48.138572504197214
163.77117816245297,48.20129910481441
163.85916605712129,47.489714556388556
163.88182618844033,44.59199220467408
164.00365615785034,49.421783451936705
164.03310611859203,44.826528898837026
165.04866719532353,49.49352512740637
165.17375708672378,10.952825600343777
165.18806637401403,10.709659551404593
165.218711605638,11.524151279577195
165.70239022895683,11.586333600659033
165.78923851729354,49.333781014042124
166.0631921629498,44.7042559132957
166.15435272132927,11.12988804060038
166.35688095966822,11.146625165929635
166.6326714657669,11.516579970913774
166.91196431069375,46.816609359079926
166.95761213062096,46.40361144410772
167.19432488873997,48.47839697048329
167.9310537411566,41.042139582964616
168.15159006234705,39.782222312992864
168.3271253793896,39.93127661712775
168.35698813002148,46.23663755921409
169.03832575364456,39.47831125084965
169.33211468408345,39.7175116333154
171.5414988347743,53.58696312362089
171.69874034503385,52.8690671659869
172.24415741472603,52.099024603566114
174.5357424249396,50.08874683367494
174.74199259176368,49.584507890903836
174.9200979836242,50.215114448918456
175.002548550993,50.41450745042961
175.03741671855352,26.55138123063107
175.67738093843107,-14.772000102068827
175.7588461767169,0.8178905752586896
175.77994599651933,-14.303360396907243
175.80179914599526,-14.276750778458887
175.9736177005753,1.784208895047961
176.01860733216975,0.5938394095488401
176.08579245190506,-14.8719651921574
176.24326760700018,1.425786232559823
176.27943294314863,-14.292074236586013
176.30746677842288,51.31073526572214
176.3885436211929,34.49506625212562
176.41426882509344,2.0775298101215784
176.44515013074783,2.0126424841073716
176.47215285516842,1.005720154985679
176.48751810935448,34.94054546438606
176.59387879787494,1.3072879921735068
176.63417637807976,-14.793885711294411
176.64855040445713,34.83858380247538
176.65601282901298,-0.8836370626165824
176.74933191717517,-14.278301085416368
176.85834771318392,35.590236145582125
176.889530648752,33.48130021833341
176.92361208597256,-0.7426465571652425
176.95289959402308,1.3178765657050457
176.95617223003802,0.8595381002471274
176.99448882889882,-14.93746309687381
177.0340085938379,1.6366555839200478
177.18492894277054,33.50105908361032
177.18927394335734,2.609558511340389
177.20646601537783,19.526359445691426
177.24450832509663,35.71948627782446
177.24580727071753,0.7646775154284765
177.2964949027251,0.359228844155553
177.39762986483765,0.4912378095589743
177.43821028097472,51.55131045831339
177.50193940859359,20.259832936525655
177.5126152563339,19.785398768925468
177.51356121673746,49.096027185458205
177.58907606517045,1.2668831347981087
177.93837940306372,33.39548224110882
178.04095099375206,0.21917823754988472
178.04888391182794,53.68876645912757
178.0897930973099,34.53009480427366
178.11997750140662,1.056278909195039
178.17537943263207,2.2116623119560437
178.26269004253703,55.8372086313729
178.27961757559743,34.657916237851815
178.43464975814655,35.0627960924264
178.45169106990198,34.507261667224235
178.46923636350917,35.100378948659156
178.49144947067535,19.094458540941005
178.52856835112524,34.00594968996228
178.5362036787836,33.85960664437982
178.54588934032628,19.434891324178075
178.68467480502466,20.765989213262596
178.6904796461865,19.868165261508363
178.7626996413508,35.31979701158374
179.01033332941958,55.83950298325225
179.13910187811194,20.439349107640098
179.1837891441534,34.45071202394945
179.32741637020027,34.1971036208319
179.80684979028905,20.132692076487672
179.90687211096107,56.049888427821095
180.08099316635352,19.33373862951583
180.5657460528964,19.421447774814485
180.7920320613703,-74.94243820756382
181.24962909055915,18.966130105134894
181.41455876167475,19.702097069880402
181.43381391057025,44.077346670593336
182.0198580756748,17.130479479623382
182.2862102410589,19.47817324391315
182.60998456390107,19.11789604808425
182.70958953881757,19.182235923956576
183.3542116826121,14.379214370612075
184.1744816250679,45.39538114789146
184.37835715112823,0.21535202119033917
184.60685140586864,0.808088294568437
184.65306846841855,14.769871242133213
184.8020848830588,-62.96348253805555
184.98218901948226,1.0086774084875358
185.0577971774374,15.557251850450724
185.22805976046715,-67.17636842283464
185.25032876353296,-1.6429522267831422
185.2831721696044,15.522757889084229
185.5938573185087,14.576792195539005
186.10141071314098,0.012362127608184352
186.14065141209701,-1.5658445173244342
186.40232994505763,0.8546609994566383
186.57279591202942,0.33403695208720063
190.2024463853898,-7.805196088851266
190.84781247312836,-1.848670251241993
191.15243125246323,-2.5342956812763586
191.25890855597018,-7.419802029127459
191.29350261636472,12.294454314097248
191.4634835089524,-2.0953694045621756
191.77669883102305,13.023854684397826
191.8974225162751,12.552240546070104
191.9792723267771,11.172179891378335
192.00278033258164,-2.0047798062103284
192.08471559934972,-7.499641240077072
192.10369606373504,-3.137279324537356
192.17930425220737,11.641103446437478
192.296531824056,41.669716516763806
192.43868821976733,12.253403429334577
192.98163799216388,12.468639928774026
193.25367301846447,50.31551385934741
193.57423903212612,27.862233036205133
193.66465518236976,57.42325146944605
193.68361149666944,26.972376675986418
193.68628754160966,42.212335525087035
193.81155167490616,28.41497238633384
194.04099916441868,27.310560832618627
194.12483922686346,26.09084371479469
194.14150212404158,27.95991929195192
194.15271007485455,42.26005156024336
194.15779557812795,27.3516776586165
194.17142004172314,28.979693007750388
194.27719510320316,42.63973284232211
194.33885965812175,26.384518216898844
194.3571799848013,28.307229632923647
194.38444176046448,27.52777379176678
194.41404215481788,26.505173070701044
194.42363432373233,28.825885514210196
194.4399543018243,27.030948356097227
194.4977236953525,57.78374935305226
194.5320125229263,27.50963329905749
194.53617459894141,49.17560892028137
194.5752577297757,28.42165286599911
194.58300455021106,28.324787470108582
194.59653973857758,43.332155317845555
194.61218497965086,27.422344927951627
194.61866204645116,26.61463503967069
194.64915092455243,25.77232430344192
194.77162510518832,27.80885021882273
194.78736573906184,42.62728696709811
194.84469906987547,28.133088075411777
194.86546141443387,50.06362223149305
194.98345339606007,42.29523790388724
194.99281828840446,27.00399780212399
195.00912220088574,28.522415399705036
195.0162239923818,49.40927109138801
195.06180621740552,26.768601921898025
195.0753420915121,25.85797024447763
195.14027803613067,26.14865015993586
195.15516033301088,57.25261005264245
195.2631191399024,26.794918953208107
195.27725330187326,27.58512455289058
195.29693195254853,28.81731021731908
195.31272402336074,41.54182537623304
195.44504690741297,27.07623611098572
195.48540749023576,29.025404370716636
195.52003009917573,49.579839642432695
195.6212975522291,57.33886224587175
195.6348674924704,27.608533917912876
195.65043200902494,26.529278247877095
195.6654412932848,27.41866088639891
195.7115713007916,28.646554185488963
195.7172052479067,58.22892464906268
196.04444872386148,27.725202638079192
196.075310495306,28.106887493214867
196.08636368188579,56.30086926077567
196.28262824892016,28.49547347022219
196.53283004943864,27.60930312790029
196.58180210064617,27.81180678318091
196.6293196369965,28.07414082125494
196.69533614029154,27.200316454073313
196.79822540690512,58.24678905263994
196.88979691180393,38.670329496427016
196.9602514427081,27.501559602493177
197.02187174095513,26.484560420259236
197.08146101673518,29.93596549810508
197.29098981260006,17.199247593471153
197.37710996748714,58.01430604514439
197.40629085547783,17.16107607300335
197.69467463887858,17.993433102045916
197.72823275476105,38.16663852421191
197.87446275887228,15.722105570455254
198.2025140417409,56.954715113530895
198.24032261662921,72.4583199968193
198.35718241575904,31.595086639244798
198.51252733739668,39.648243450712954
198.63642005092817,17.033783616685643
198.8228977962833,16.987810802976487
198.9450509415773,38.220677217076705
198.9929490883405,39.52016805905087
199.3584344173866,72.99903267236213
200.1943093896656,73.34955374429761
201.11425272281332,26.394940932584657
201.11583034614782,31.696976295626545
201.97388998257964,25.954411214110863
202.06014739522587,38.35334450506943
202.8066514181751,25.27444677891638
203.56128290613768,37.85885475474887
203.9240663868185,26.945359219864287
204.0957482766694,28.56868155278312
204.55462156170697,-0.01671890553143152
204.70743123886461,-16.131042615145823
204.77677996626673,0.7269583352328214
204.90574336403066,0.09901645265918482
204.96877816437987,27.2469060453948
205.03116647980772,-16.501818858658034
205.13198971960463,-16.896776958680974
205.20205050602766,-0.13310624712056504
205.22966645492806,27.161857149504307
205.27632542824995,-16.40060322743276
205.28369783359395,28.710662149098006
205.49891150378406,28.38241709823408
205.53504475834868,28.576555797757557
205.60999847697443,26.791139374218037
 205.749832844439,29.27099004907539
205.7913675671652,28.250644404973098
205.8534788281146,29.035273221582273
205.88573438242776,27.115137043431837
205.88772079594122,17.521617540770396
205.91458854494877,-16.71801198476374
206.0311645430602,-0.16780080323306562
206.05319989995195,-16.158665845334074
206.0941786687657,-0.7639608449986829
206.1601551690479,1.0819146795275834
206.25620411857125,18.806051243216306
206.2677510337316,28.904912617550544
206.27142388703632,26.85133451400412
206.5335361408415,26.837004808517012
206.5712795581031,28.449467417390768
206.58423455785905,27.192719843371886
206.63868978967088,27.02710130075338
206.8621449267695,27.74147810036331
207.04301649705107,28.662995870512784
207.22358058693536,33.177518688411865
207.25293352051,27.920285576043675
207.53533970212015,32.83190356015724
207.95542674103783,31.750301109617226
209.09001931280736,32.95640332086318
209.71317156447137,32.0037504573696
209.7255373276532,33.212476011289894
210.803969970805,28.00416940401845
211.8165780230445,46.01200227156007
212.21908980418198,29.914460608325694
214.13911746330155,56.90875068776565
215.90445835026796,57.791856186940585
215.96118273641258,56.66254871710191
216.06778193490803,-5.3209655503965045
216.71426612199429,56.18188046939522
217.0256251120251,8.404096018050135
217.03431477204467,49.25673950895709
217.1585170723178,8.862283771890807
217.30196578159354,57.16719309774195
217.41359730130458,50.384900343871564
217.64365440364992,9.928700566316287
217.73031952533339,51.296274184559174
217.78898395754058,51.4491761519441
217.9208343491134,51.62205087984133
218.25560259267928,50.74383503151464
218.2713183446634,9.27859228842873
218.3681014313365,8.442300743382475
218.37283434327873,9.978311168322616
218.48611077139793,8.365516727290665
218.7605629650413,51.25290024797998
218.82222992040718,56.57425096467015
218.9937164608914,49.07396651312949
219.33111151798312,57.90392298099511
219.3875415830641,51.390837217707784
219.81019728147504,50.821445460596294
220.49155095988093,40.47275352571007
221.14110421446438,40.02942371306438
221.61187591795428,51.564916363927125
222.2225783415979,41.23503564950886
222.4302456362749,-6.991278025491869
222.51339200615382,40.521036053298275
222.62832257235186,-6.423460592926979
222.9129734186281,85.88198312866118
222.93463310245903,-7.253741996648433
223.26049674153208,-7.832405305970942
223.34880880123717,46.94961828461103
223.46315898378208,-6.568417527257318
223.68721095020584,46.44612279243094
223.8434476994948,21.987698316500982
224.14802967998335,21.66892846736779
224.2180834680543,22.661441596933976
224.51999179705362,22.21664641923805
224.70934873796926,22.65722504242287
224.83948556661258,22.435547564528893
224.89424421762524,22.153504709249887
224.94245251009667,67.2585839842253
225.16676153782623,35.86567728241957
225.28761559124118,37.03942081276857
225.3594859053938,20.72955342373596
225.40207059701692,21.53543261253752
225.44902778166878,21.181079248238245
225.63011676980284,37.821930173518155
225.64637345004218,37.774380267588676
225.80642711229947,21.330481354733973
225.86234116006258,20.85088301680262
226.4753413579269,37.54988898815776
226.7830843622913,22.018021657441242
227.0874632128403,32.124926360800764
227.1348192782046,36.666289687432155
228.02546244897437,68.44960142618989
228.06912398322888,67.31884560373656
228.10645475663964,0.39139583325148
228.17923186592373,36.99048593403798
228.45185796835833,0.008714118421053291
228.67348578136534,2.0201762449536487
228.74897032249524,0.09394979084662738
228.90731966890024,-0.3350390078352476
229.04416803459492,-0.06814145857160478
229.5116013595339,0.5094299391138808
229.5931551338582,1.8434759872005875
229.64559641347387,67.45557720730419
229.71552254130063,-0.16404315366672836
230.24254910570923,0.3999712599402194
230.30002356386584,1.3048741628048217
230.37121838625802,67.37961685616095
230.50190193489493,0.9880063302203167
230.62438027987886,7.0316056278490295
230.96377848100752,44.14053876690118
231.15805692629186,7.864650622354798
231.92523733012072,39.33304903045183
231.93087964207203,5.9165431025642325
232.04710962571232,6.501541236450661
232.07746150469188,5.384137243154768
232.08443637370175,38.73779094021844
233.09625587646025,42.465698153412546
233.10114525939545,40.03349137618788
233.3723153892472,43.826828727623116
236.34496569991973,28.545700476831115
237.79885761857466,84.72983295503461
237.91492105536415,28.004926409436496
238.3152417551524,42.3887385554955
238.8012910829648,26.48651297235449
239.53199069410874,5.190533241699009
239.7425920219886,27.033792733436513
239.98250853307388,7.067854114749704
240.2562055048788,6.058690876828199
240.34113264690103,6.945678411624174
240.37133791376704,25.827606901929578
240.53506057746645,4.9423822250883065
240.53839807430543,29.57785421842354
240.77005654478327,4.829763156080595
240.85871091379278,7.4570092991694645
240.94412984597443,6.430347918277497
241.2800093458516,26.891967160098975
241.2823724373493,51.76333942355378
241.33597761133092,5.2117167934695585
241.60031213858446,5.5007565465803685
241.80646824758364,24.177964584555962
241.8221333202446,24.157439879679686
241.92508946151025,22.62382050037389
242.41586550342043,23.49196611849726
242.53752915931582,24.72661885179174
242.53937670035413,23.205947893592597
243.25759072162666,24.34094438753019
243.4819771974194,50.989870898219706
243.53794733877322,50.075652565705965
243.59773766894028,52.010155493878784
243.70469150656163,24.294783713770293
243.78027464766345,24.526710523634023
244.51871144903106,48.27636896711909
244.87174659573628,52.35144633137546
244.87506351168688,32.591373769472604
245.69867787295,51.78783534698388
245.8884419803471,23.47990888876872
246.35229956335888,30.375946923144117
246.59595345213793,39.0019097749966
246.79714416378266,30.850698497710802
247.44741604320933,39.68433319658478
247.48145679974044,39.248638130786325
248.14051736711187,-11.97317662828436
248.25808570112815,-13.931848667165669
248.35611849324744,44.44094024846908
248.3887156684859,39.26288659328653
248.5674737280117,-12.736225896332673
249.62735721124793,37.23278881709085
249.91393650984045,37.29299199205341
250.26614798825418,36.670165664476635
250.94329336732469,35.404773835691486
251.02828686963176,22.05603635226707
251.26200781374678,36.91269418537946
251.45659526053407,35.34850550950947
251.53899085286315,35.577246564940914
251.60905262196638,46.14188124749254
251.69561002053632,19.93795712338727
251.80879837190588,-63.19405351194641
251.8854551330775,37.454453103629504
252.0006694003403,21.406873072043688
252.86492001179982,-63.797039572035835
253.0501102728415,20.361708647085
253.61871063327948,11.563163610829148
253.8146003646586,-63.964011950941554
253.9099505253805,11.055355884443012
254.49055704293724,12.023904176720709
254.55761512132284,-22.310232626359543
254.64121260562814,10.583544171338282
254.71352303730924,11.843749080028038
254.85805732699578,11.242159002429586
255.0524240734423,12.03155516368315
255.35268888482472,-22.72804279171958
255.52864853814535,11.010734807711787
255.60132359333593,10.80656701161568
255.6335985664421,-22.176734048567216
256.0142242800839,33.40059208916436
257.0549150998024,35.04145021940982
257.2881446128139,32.35682477557708
257.8182503013161,34.070124846899894
257.88361718081035,34.40316305500095
257.9925469816364,34.85830363082944
258.13991566892463,43.23343421046204
258.35199786961266,-23.92217798615558
258.526052167647,43.12582023163317
258.6017914694565,-24.95610595829232
258.6659733141816,-24.65757357779992
258.71897022026593,32.073761855491675
258.73489737109134,-24.89646766871202
258.74450410375374,32.70977115348206
258.7667060180122,-24.817334039830058
258.7797359450587,44.607257558088456
258.79519091138565,-24.653988998983024
258.8021550083808,-23.794377200343938
258.8165331826724,-23.86532065809486
258.89753379775664,-23.753675741709184
258.95933311453075,-24.12635101825641
259.03599928157513,-24.08213796549011
259.04143273912774,-24.883487447563542
259.04772490067126,-25.192082184129248
259.1427468304099,-24.382472782670945
259.15083851063264,-24.78492775363737
