#RA                     DEC                               TWOMASS                  GAIA                     Hmag           Tmag
245.69867787295           51.7878353469839           16224764+5147160           1424899213410605824           12.604           14.513
198.240322616629           72.4583199968193           13125765+7227301           1688056635639745024           13.408           14.5174
162.252139031516           49.5445147770415           10490052+4932403           835590873894708736           13.343           14.5207
176.994488828899           -14.9374630968738           11475869-1456148           3571876398867576576           13.471           14.5208
205.914588544949           -16.7180119847637           13433952-1643049           6295311725286450688           13.461           14.527
80.3391721068038           -72.3727106554193           05212139-7222217           4651316338824884864           11.752           14.5306
288.420985373624           -7.20152896243159           19134104-0712053           4204906882689496576           12.834           14.5419
176.445150130748           2.01264248410737           11454682+0200456           3799497880164496640           13.62           14.5439
194.787365739062           42.6272869670981           12590899+4237382           1527789793551750016           13.708           14.548
6.56171673110985           59.0321806648987           00261482+5901558           428078913660627200           12.232           14.5485
225.862341160063           20.8508830168026           15032695+2051035           1261209935221449344           13.452           14.5556
240.770056544783           4.8297631560806           16030482+0449472           4425588177868167296           13.411           14.5562
311.863654170493           64.0790604558305           20472727+6404446           2197130519303972608           12.788           14.557
72.6785584046571           57.8982756285284           04504284+5753538           277806391742913792           12.948           14.5574
292.930458107548           37.9643392803246           19314334+3757519           2051862184053581184           13.272           14.5602
225.646373450042           37.7743802675887           15023510+3746278           1295063795161850752           13.605           14.5624
177.512615256334           19.7853987689255           11500305+1947075           3976127276341105024           13.461           14.5669
241.92508946151           22.6238205003739           16074205+2237256           1206459272680559616           13.322           14.5681
322.882722995789           11.6601549575312           21313183+1139365           1745858889629022976           13.123           14.5692
145.851324783909           39.0272321896007           09432436+3901385           800772673538727168           12.672           14.5702
184.606851405869           0.808088294568437           12182567+0048289           3698509248981790464           13.022           14.5777
50.7339652246233           79.5978519143361           03225614+7935522           555628820889384448           12.743           14.5801
160.574800030906           25.5348414187023           10421794+2532057           724633142581075456           13.575           14.5821
249.91393650984           37.2929919920534           16393935+3717350           1328343606952801152           12.783           14.5854
273.550425624686           -0.003017616425199           18141209-0000109           4274819054661556736           12.448           14.5907
47.0251166983641           79.8472876445893           03080601+7950502           567693250880383744           12.884           14.5951
197.2909898126           17.1992475934712           13090983+1711572           3937094647915266176           13.149           14.5992
291.649987074369           42.7007139454671           19263602+4242028           2125791353038996608           13.548           14.6003
185.593857318509           14.576792195539           12222252+1434366           3945154824061125632           13.049           14.6049
228.179231865924           36.990485934038           15124304+3659258           1292184930122761088           13.634           14.6143
200.194309389666           73.3495537442976           13204663+7320586           1688390577936993920           13.467           14.6165
147.507052821098           36.8101790828892           09500172+3648365           796560272694942848           13.425           14.6183
205.27632542825           -16.4006032274328           13410633-1624020           3605166003183322624           13.46           14.6206
302.773701043539           19.9183423029219           20110568+1955061           1822729080438334208           13.261           14.6243
80.7424027922126           -72.2055779283341           05225812-7212201           4651300670783027968           12.766           14.6294
295.046424283685           46.9746296214337           19401113+4658285           2128548962559954944           13.504           14.6298
301.593233526853           7.08929369199907           20062238+0705213           4250587781194784640           12.616           14.6323
142.862707623551           28.4536285431457           09312704+2827132           696116861839765120           13.325           14.6334
292.102472472152           37.5668816909017           19282459+3734008           2051788688574696576           13.685           14.6345
241.335977611331           5.21171679346956           16052064+0512421           4425613402214077312           13.289           14.6365
333.222767176044           41.0204926934557           22125346+4101138           1958022160855331328           12.735           14.6372
142.989767714742           56.4646486208709           09315754+5627526           1025021196758908544           13.599           14.6379
114.519999094766           20.2779132286394           07380481+2016404           673012716629898368           13.099           14.6384
15.8077084259294           -76.0836527738653           01031380-7605011           4636399298905353728           13.084           14.6524
240.341132646901           6.94567841162417           16012186+0656445           4450812731253867392           13.402           14.6614
105.571534761881           5.28590980180526           07021716+0517093           3128765791172944384           12.841           14.6671
259.150838510633           -24.7849277536374           17163620-2447058           4111015908300279552           12.399           14.6688
295.29788834577           46.9204303022292           19411149+4655136           2080506523540902912           13.639           14.6715
79.9645242040373           -72.6358503129846           05195145-7238092           4651308058127949056           12.377           14.6716
137.799175640155           21.7091629863803           09111180+2142329           637244679960501376           13.741           14.676
157.092736343409           15.2231043949187           10282225+1513231           3888960051780110976           13.196           14.6795
95.0293787582103           -0.622827539237857           06200704-0037219           3118694603963460224           13.261           14.6818
53.2247764731166           80.7878158437054           03325390+8047161           568131887300190848           13.236           14.6822
176.243267607           1.42578623255982           11445841+0125329           3796377637963603456           12.503           14.6873
192.08471559935           -7.49964124007707           12482033-0729587           3675795572134939904           13.436           14.6917
176.388543621193           34.4950662521256           11453327+3429426           4031127012625941248           13.73           14.6919
219.331111517983           57.9039229809951           14371943+5754143           1611058248664069632           12.972           14.692
68.3861425573869           -75.3066200950872           04333265-7518237           4628244255522852352           12.556           14.6926
218.993716460891           49.0739665131295           14355853+4904261           1603345793070621184           13.456           14.6931
166.356880959668           11.1466251659296           11052563+1108479           3868299339235945216           13.759           14.6932
119.2101321487           66.2005213402526           07565041+6612019           1095291843885119232           13.288           14.6959
147.556492580046           38.8155833226196           09501356+3848562           800378807858415616           13.452           14.7072
143.367601398629           46.9588752794028           09332824+4657322           824568407265478400           13.562           14.7109
95.1267916480996           -1.49594716246752           06203044-0129455           3118473670846299904           12.646           14.7124
251.538990852863           35.5772465649409           16460934+3534382           1327199015348425088           13.195           14.7134
258.526052167647           43.1258202316332           17140626+4307331           1360440481676068608           13.111           14.7135
204.554621561707           -0.0167189055314315           13381310-0001001           3662775116783491968           13.389           14.7151
284.759373839355           45.5990490779528           18590226+4535568           2107151229330376192           13.542           14.716
241.822133320245           24.1574398796797           16071731+2409269           1206934948898610560           13.312           14.7195
217.413597301305           50.3849003438716           14293926+5023055           1603702344075864576           13.564           14.7211
86.4571371074582           30.1461759901744           05454972+3008464           3444379092095835776           13.012           14.7223
323.16957267797           12.4008010724988           21324071+1224030           1769938812748734464           13.39           14.726
223.843447699495           21.987698316501           14552244+2159159           1262365002250605568           13.47           14.7262
143.22332797074           54.3892904069063           09325362+5423213           1021558662844237312           13.312           14.7284
331.437468009703           71.2455198596865           22054507+7114440           2224473689857159680           12.249           14.7312
204.707431238865           -16.1310426151458           13384981-1607515           3605417241590131200           13.42           14.7367
289.499223224996           46.928649953569           19175980+4655431           2127786313805997056           13.554           14.7376
206.03116454306           -0.167800803233066           13440749-0010040           3662299410501073920           13.039           14.738
114.363666614564           22.8420298735494           07372728+2250312           865740994558185600           13.286           14.7423
31.1814707958321           -73.1354057960078           02044371-7308073           4638613715323255424           12.521           14.745
140.379399737492           27.0256187044883           09213106+2701321           694107744857712896           13.514           14.7505
258.766706018012           -24.8173340398301           17150402-2449023           4109527758034775552           12.1           14.7548
198.636420050928           17.0337836166856           13143277+1702017           3936947416436066176           13.042           14.759
162.661396743419           -2.97390587778069           10503874-0258260           3801551802244623104           13.419           14.7624
192.296531824056           41.6697165167638           12491116+4140110           1528169846617715712           13.749           14.7642
80.104197966848           -73.3090060482308           05202496-7318323           4651171684315523072           12.446           14.7643
162.74441468741           48.1984864148895           10505866+4811547           832277839201930240           13.229           14.7651
175.801799145995           -14.2767507784589           11431243-1416361           3572909458761492864           13.783           14.7654
250.943293367325           35.4047738356915           16434638+3524172           1327182350875232512           13.244           14.7656
186.402329945058           0.854660999456638           12253655+0051168           3699861339047759616           12.909           14.7678
132.437054314899           11.698931133633           08494490+1141562           598955042221499648           13.535           14.7693
180.080993166354           19.3337386295158           12001947+1920016           3927134000280468096           13.374           14.7754
258.665973314182           -24.6575735777999           17143983-2439271           4112536739039633664           12.082           14.778
125.50724338101           0.35621877135405           08220173+0021225           3077542361930580480           13.558           14.7812
122.443339753223           -33.2890733343692           08094640-3317207           5547418452890350336           12.664           14.7822
142.611622830771           28.0940173314573           09302678+2805385           696093153620305792           13.742           14.7831
206.094178668766           -0.763960844998683           13442266-0045498           3661701860291240064           13.693           14.7868
155.210158463383           14.4772438020192           10205046+1428380           3887535192084751360           13.536           14.7892
179.806849790289           20.1326920764877           11591363+2007580           3999282510186017920           13.412           14.7943
209.713171564471           32.0037504573696           13585118+3200135           1457531103615986432           13.531           14.7959
80.2247427909181           -72.9967451953763           05205391-7259483           4651200477777169024           12.752           14.797
205.887720795941           17.5216175407704           13433307+1731175           1247542077975113728           12.84           14.8008
165.702390228957           11.586333600659           11024857+1135109           3868551333557064960           13.199           14.8048
193.68628754161           42.212335525087           12544472+4212443           1528430430873380608           13.348           14.8048
4.71746659125248           -76.6237717066195           00185218-7637256           4684089791125821824           12.473           14.8074
291.523126252591           37.8876365085958           19260555+3753155           2052564394025218432           13.844           14.8112
186.140651412097           -1.56584451732443           12243377-0133570           3694800149585125120           13.012           14.8186
291.905424313147           25.926077107619           19273730+2555338           2024707511060120064           12.928           14.8203
288.928709487067           -2.6664471038097           19154289-0239589           4261129756939416448           12.56           14.8205
254.641212605628           10.5835441713383           16583388+1035009           4444471572818509952           13.317           14.8209
293.179299626113           41.9692396242417           19324303+4158092           2077675659056616192           13.824           14.821
190.847812473128           -1.84867025124199           12432349-0150545           3683460095893513856           13.356           14.8249
240.256205504879           6.0586908768282           16010150+0603315           4426668108743407360           13.548           14.8294
197.406290855478           17.1610760730034           13093752+1709398           3937114061167444352           12.949           14.836
94.5523644901951           31.8038983499322           06181256+3148140           3439659885110765568           12.939           14.8416
259.041432739128           -24.8834874475635           17160993-2453002           4111013782347363200           12.55           14.8506
176.085792451905           -14.8719651921574           11442061-1452188           3572549781020321152           13.564           14.8544
194.277195103203           42.6397328423221           12570652+4238229           1528549899684120704           13.302           14.858
240.944129845974           6.4303479182775           16034658+0625491           4450720578435450496           13.706           14.8584
178.690479646187           19.8681652615084           11544570+1952054           3975428674140484736           13.633           14.8651
192.103696063735           -3.13727932453736           12482490-0308141           3681968333492452864           13.768           14.866
222.430245636275           -6.99127802549187           14494326-0659285           6333571637556784896           13.734           14.8678
178.545889340326           19.4348913241781           11541100+1926056           3975317451667364480           13.788           14.8693
133.461138669248           10.4926199227869           08535065+1029337           597838659961640576           13.035           14.8715
278.605282623404           2.98129893276565           18342527+0258527           4282981146107721216           12.538           14.8736
223.260496741532           -7.83240530597094           14530252-0749565           6333265732806095744           13.381           14.8754
177.206466015378           19.5263594456914           11484960+1931353           3976115765828734464           13.567           14.8788
241.806468247584           24.177964584556           16071354+2410399           1206935807892071680           12.952           14.8791
2.60825442759252           -77.0911850899947           00102595-7705282           4684061719219655168           13.57           14.8794
160.25962366393           24.9116377231411           10410233+2454418           724536553061265024           13.374           14.8812
295.199785734692           46.7316953075714           19404796+4643542           2080481612730497152           13.813           14.888
81.9439220987082           -72.5222678813653           05274653-7231201           4651275210216745088           12.54           14.8884
160.310335744987           23.8453792815248           10411450+2350435           723283251540244608           13.404           14.889
260.140798634442           43.4643678668444           17203378+4327517           1360319947709268736           13.237           14.8959
5.09860930707682           62.9715344976152           00202366+6258175           430620228633051904           12.502           14.9023
253.909950525381           11.055355884443           16553839+1103191           4447564189789301120           13.311           14.9052
165.188066374014           10.7096595514046           11004513+1042350           3868344689795419904           13.341           14.907
254.713523037309           11.843749080028           16585126+1150377           4447990594142430208           13.465           14.9076
322.5631595052           13.1166637393541           21301515+1307000           1770275332026583168           13.281           14.909
176.889530648752           33.4813002183334           11473352+3328527           4030806367547435136           13.755           14.923
258.802155008381           -23.7943772003439           17151251-2347396           4114147523572911232           12.266           14.9231
160.043958886641           23.6667073225693           10401050+2340009           723273665173252608           12.952           14.9268
253.618710633279           11.5631636108291           16542848+1133475           4447791376379433216           13.538           14.9276
145.727830993246           38.8726326800445           09425467+3852214           800722989357056512           13.356           14.93
130.734328570076           11.4662699094176           08425624+1127588           601900157131126528           13.382           14.9302
295.102340716919           46.8207224110618           19402455+4649146           2080485220503021696           13.736           14.9307
78.9363660081547           -72.3507799648801           05154475-7221025           4651327368300574592           12.517           14.9318
258.734897371091           -24.896467668712           17145638-2453471           4109526349285394560           12.643           14.9377
175.677380938431           -14.7720001020688           11424258-1446190           3572607093063860608           13.513           14.9406
198.822897796283           16.9878108029765           13151750+1659164           3936935665405545088           13.252           14.9433
143.005615091944           54.6088233497237           09320136+5436317           1021576529908168704           13.712           14.9446
320.397869106893           59.2451105501926           21213550+5914425           2191256069200343808           12.595           14.9458
179.183789144153           34.4507120239494           11564409+3427026           4028300271310136448           13.439           14.9474
291.15815920898           37.8405231211888           19243797+3750260           2052549305802008960           13.752           14.9479
199.358434417387           72.9990326723621           13172602+7259567           1688190398101362560           13.568           14.9503
285.031264294524           45.3804510042552           19000751+4522496           2107133190467734144           13.808           14.9547
132.018077548644           11.3059802718938           08480433+1118214           598917383947614464           13.458           14.9574
242.41586550342           23.4919661184973           16093980+2329309           1206653920598688256           13.613           14.9642
146.403182537121           37.3676105756713           09453676+3722037           799814139918319872           13.09           14.9653
322.65531461093           11.92002690404           21303727+1155122           1745881395257679360           13.716           14.9727
131.594012722274           10.9387631440815           08462256+1056196           598805272416822016           13.343           14.9751
204.905743364031           0.0990164526591848           13393738+0005565           3662756291942179968           13.46           14.9775
209.725537327653           33.2124760112899           13585412+3312452           1457915279851288704           13.667           14.9876
225.806427112299           21.330481354734           15031358+2119497           1261663346328826880           13.714           14.9899
226.475341357927           37.5498889881578           15055407+3732596           1295362381287879040           13.604           14.994
205.791367567165           28.2506444049731           13430991+2815024           1454825583458280320           13.784           14.9976
191.25890855597           -7.41980202912746           12450214-0725112           3675491900767153536           13.608           15.0127
219.810197281475           50.8214454605963           14391444+5049173           1603970315675161472           13.556           15.0169
225.359485905394           20.729553423736           15012629+2043461           1261227699206138240           13.498           15.0171
259.047724900671           -25.1920821841292           17161145-2511313           4109456908249540352           12.548           15.0191
255.601323593336           10.8065670116157           17022431+1048236           4444821183156210048           13.342           15.0204
191.463483508952           -2.09536940456218           12455124-0205432           3683393747238795008           13.584           15.0258
178.434649758147           35.0627960924264           11534433+3503459           4031372066279798656           13.438           15.0274
87.4774453493448           28.1402456030832           05495459+2808249           3443068916616508544           12.868           15.0406
93.606644703355           33.2296036068295           06142559+3313468           3440026602301369344           13.159           15.0448
139.187517494142           23.0201231122331           09164500+2301124           638933804698513920           13.426           15.0496
248.140517367112           -11.9731766282844           16323373-1158233           4331138724590388608           12.969           15.0501
205.131989719605           -16.896776958681           13403168-1653481           3603634452205260160           13.712           15.0521
255.633598566442           -22.1767340485672           17023206-2210360           4126039845655278208           13.421           15.0676
295.568047105665           48.7598072628085           19421634+4845353           2134736601684853248           13.917           15.0681
206.053199899952           -16.1586658453341           13441278-1609309           3605276023065577856           13.712           15.0705
313.674973659679           51.5607724761985           20544193+5133387           2169854556399307904           13.229           15.0721
161.783717812866           -3.00297446882687           10470810-0300109           3802222401258468480           13.811           15.0794
142.401633010959           46.8191938662814           09293637+4649097           819301402971048832           12.689           15.0801
216.714266121994           56.1818804693952           14265142+5610550           1610481142498371200           13.927           15.0825
271.062560006365           -8.22550884298202           18041502-0813316           4170542166466338688           12.471           15.0828
191.293502616365           12.2944543140972           12451043+1217401           3928842022874586752           13.632           15.0874
148.131595476417           38.6508189092976           09523161+3839031           800176806956920832           13.485           15.0932
79.4155023370496           25.6172604362693           05173971+2537023           3420645205896362368           13.437           15.0943
177.245807270718           0.764677515428477           11485904+0045527           3796080838543487232           13.036           15.0982
149.088178744294           38.1249849813845           09562117+3807304           797105630462442112           13.781           15.0994
64.6912450428345           56.0696553858125           04184590+5604107           276834286031153024           13.237           15.1013
8.31138156618417           59.0963559918291           00331472+5905469           428409969739108992           12.491           15.1019
165.173757086724           10.9528256003438           11004170+1057102           3868421385026659072           13.734           15.1027
295.677961696772           51.2578003471597           19424271+5115282           2135599890109895040           13.47           15.104
9.62700465445852           54.0346192740575           00383048+5402046           417841945007143936           13.277           15.1051
258.897533797757           -23.7536757417092           17153542-2345131           4114152986771471744           12.393           15.1117
223.463158983782           -6.56841752725732           14535115-0634064           6333692068439718528           13.677           15.1129
158.268021427482           39.6546614759191           10330437+3939166           756186068281919616           13.241           15.115
81.8216574338538           -73.3536343349752           05271718-7321130           4651130246470060800           12.561           15.1154
122.714189513422           32.3068925944353           08105145+3218246           901914136837260032           12.977           15.1234
70.3177849155388           58.9265097062553           04411627+5855354           278991733997381504           13.148           15.1412
255.528648538145           11.0107348077118           17020687+1100388           4444840699487548544           13.773           15.1453
102.173015006114           2.26129372283642           06484153+0215406           3126383767952618112           13.218           15.1486
258.959333114531           -24.1263510182564           17155023-2407348           4114079255116704768           12.389           15.1593
299.228054081331           22.1053842959153           19565473+2206194           1827116406735068416           13.045           15.1769
195.312724023361           41.541825376233           13011506+4132304           1527414757006610816           13.77           15.1779
183.354211682612           14.3792143706121           12132501+1422455           3921307516366289152           13.079           15.1789
215.961182736413           56.6625487171019           14235065+5639452           1611303783354120832           13.014           15.1804
224.218083468054           22.661441596934           14565237+2239412           1262603080877497344           13.17           15.187
159.541843780468           38.6627688091488           10381002+3839461           755138813520896000           13.45           15.1973
130.690518732073           11.5965886318001           08424572+1135478           601905203717278848           13.72           15.2014
176.487518109354           34.9405454643861           11455704+3456258           4031143848897731840           13.4           15.206
255.052424073442           12.0315551636831           17001258+1201538           4448094085674806016           13.42           15.2121
289.005711071077           47.0404338452391           19160138+4702255           2127799679744414848           13.836           15.218
141.141699976187           28.5271134151944           09243401+2831377           695463580134235008           13.688           15.2281
163.771178162453           48.2012991048144           10550513+4812041           832231762792785792           13.029           15.2321
312.845259476693           51.745649856828           20512287+5144445           2170102564992032896           12.874           15.2412
282.907863368999           0.100623316850915           18513788+0006022           4266276712665645952           12.421           15.2494
225.166761537826           35.8656772824196           15004004+3551568           1294787817743395456           13.772           15.2508
192.981637992164           12.468639928774           12515559+1228075           3928164311395252480           13.337           15.2512
258.795190911386           -24.653988998983           17151085-2439143           4111035497702340480           12.694           15.2525
314.882041739431           55.9896545321543           20593168+5559227           2189176068075460352           12.689           15.2557
288.746672479345           -5.66412169600023           19145920-0539507           4211275597632186624           13.169           15.2632
254.490557042937           12.0239041767207           16575774+1201259           4448195996658380032           13.672           15.2646
259.035999281575           -24.0821379654901           17160863-2404556           4114079731808176000           13.158           15.2769
177.244508325097           35.7194862778245           11485866+3543102           4031660378844393472           13.38           15.2841
205.031166479808           -16.501818858658           13400752-1630065           3605205310723927680           13.613           15.2891
254.557615121323           -22.3102326263595           16581383-2218367           4125992326137396096           13.764           15.3069
80.6825979319927           43.0118009782371           05224382+4300425           195331852746115328           13.018           15.3133
2.32023363295507           -76.9474527305674           00091679-7656508           4684055637545953664           13.935           15.338
179.139101878112           20.4393491076401           11563337+2026217           3999499217055893376           13.531           15.3391
243.257590721627           24.3409443875302           16130182+2420275           1302798515866731520           13.689           15.3402
145.198017982401           55.7811170665227           09404752+5546523           1022113916216283520           13.67           15.3508
152.963699909427           25.9585435497599           10115129+2557309           738781039732000384           13.688           15.3571
258.816533182672           -23.8653206580949           17151597-2351550           4114146286622054144           12.868           15.3603
179.3274163702           34.1971036208319           11571859+3411497           4028223271136485504           13.326           15.3608
255.352688884825           -22.7280427917196           17012464-2243408           4113987067915063040           13.758           15.3634
126.871352938097           0.471015439834457           08272914+0028155           3077688047221126528           13.449           15.3659
144.158168178423           55.2564143889649           09363802+5515234           1021712079075895936           13.334           15.3687
191.152431252463           -2.53429568127636           12443660-0232028           3682252522888502528           13.617           15.3714
178.119977501407           1.05627890919504           11522881+0103231           3796153406311345152           13.708           15.4002
178.040950993752           0.219178237549885           11520984+0013093           3795242701446140800           13.794           15.4061
177.938379403064           33.3954822411088           11514521+3323435           4027764568629462144           13.552           15.4116
227.134819278205           36.6662896874322           15083242+3639584           1292258459962736768           13.741           15.4396
139.66505230822           22.0384014001148           09183962+2202188           638611235474465792           13.457           15.4548
321.877119227245           13.2305150493433           21273052+1313500           1747022001128928896           13.781           15.4552
259.500533119824           -24.8537746889636           17180012-2451135           4110969389559505792           12.925           15.4615
292.561013496394           26.2297329830939           19301464+2613471           2024803713991992832           13.069           15.4633
95.9856375552545           -74.9953861035311           06235655-7459435           5261763373475100928           13.779           15.4635
228.069123983229           67.3188456037366           15121662+6719079           1645470007676021376           13.818           15.472
207.223580586935           33.1775186884119           13485367+3310387           1458311138397874816           13.464           15.4779
166.154352721329           11.1298880406004           11043705+1107478           3868463918087229696           13.625           15.4818
163.859166057121           47.4897145563886           10552625+4729228           831399531274288512           13.227           15.4823
86.6849119676637           27.7051073238952           05464438+2742184           3441575681042562816           13.049           15.4882
272.194816773193           -8.77380100000315           18084676-0846254           4158797144587602432           12.404           15.4911
176.749331917175           -14.2783010854164           11465980-1416418           3572689178478766464           13.34           15.4924
331.35160813282           56.3104322935433           22052439+5618375           2198214431622546944           12.35           15.4972
258.601791469456           -24.9561059582923           17142443-2457219           4109520679928649984           13.168           15.5178
229.645596413474           67.4555772073042           15183486+6727205           1645794363605641344           13.623           15.5361
178.491449470675           19.094458540941           11535791+1905406           3975115038448688384           13.55           15.5596
194.98345339606           42.2952379038872           12595605+4217434           1527730862303862912           13.618           15.5625
178.279617575597           34.6579162378518           11530713+3439287           4031355607965180160           13.584           15.5908
192.002780332582           -2.00477980621033           12480068-0200162           3682670028069320064           13.604           15.594
148.676176025843           38.6554272672815           09544228+3839196           800148185294899328           13.925           15.5962
2.93019623982916           71.215579569355           00114326+7112562           531291616343678080           13.249           15.616
222.628322572352           -6.42346059292698           14503080-0625245           6336630100948106368           13.475           15.637
224.709348737969           22.6572250424229           14585026+2239263           1262781549654605184           13.764           15.64
176.648550404457           34.8385838024754           11463570+3450190           4031232325224024192           13.673           15.6402
259.14274683041           -24.3824727826709           17163426-2422568           4111046046142979200           13.129           15.6439
139.304821552098           21.569348219015           09171315+2134096           638494751665983872           13.914           15.648
80.767236609849           24.4261405323332           05230414+2425341           3417278157695574400           13.573           15.6646
102.014803901659           3.21542276294091           06480355+0312555           3127335116087774976           13.193           15.7041
178.684674805025           20.7659892132626           11544435+2045577           3999572059701216256           13.415           15.7075
315.249416168967           54.2456523860615           21005987+5414445           2176734853489206400           12.508           15.7236
328.767422579853           55.8901391522628           21550417+5553245           2198131968251349504           12.297           15.8125
311.866684218898           51.1858063718164           20472800+5111090           2169980862803221248           12.848           15.8657
194.152710074855           42.2600515602434           12563665+4215362           1528444518366146048           13.79           15.8722
225.630116769803           37.8219301735182           15023121+3749184           1295065616227972480           13.774           15.9275
79.2938087439945           23.5110702236143           05171051+2330397           3415681387637680256           12.967           16.0196
184.802084883059           -62.9634825380556           12191252-6257485           6054227166517294464           12.606           16.0714
8.30148068943917           63.0136222153067           00331236+6300491           430775599067219456           13.136           16.255
259.382977716513           -23.8338447529164           17173192-2350017           4114183635656068992           13.735           16.3008
99.0783208602705           4.61245686674422           06361879+0436447           3130877570754696320           13.207           16.5463
